crashID,firstCrashType,crashType,cost,numUnits
0ad9e7738b1075c02eedd869579ab95ed013458a443c8e72faa5bfb0ac4028704421d6c90c282ba7095029381d8ea117e269b681e834e448ebdaedd02ae8dc0f,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1503,2
11fde3177840dbdf2a4f2093f77dbb5cf4c9e9aeb0b5eb07a59fdb9809e44de7706107c761a49eed8e14e2d93a4fa6fd2c9da9433590fec437de641ba6ff5c00,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1097,2
fa45bd8f3b0a73c5c611135e8ecfc76ef2cbfd8369b8e0a8f9ad85d4e96f4cce481247b978405a08e939058d7037befe517c296f54c2dedb95201572406f92e8,TURNING,NO INJURY / DRIVE AWAY,825,2
6102814d1409953fa039fcc4ef458bdf396f1241665e79337b49dbcb7ab3a4fd586d2e21a2bc83a249b85af8fcd2d6ded775ecb3b504442622eaeab834f4fc61,ANGLE,INJURY AND / OR TOW DUE TO CRASH,4211,2
2d60a60ecaf8f98b2da4edc0a9931e168050721c5894ca105ac15190d8ecf88a0cb05caf37da7e45f5f9cd963267eef924163a1186a00617be8d2efc65d89fac,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3956,2
28e0b49e004d803630aea7f58d1cecb8eced078e779278870c0ca1d469707a1ea3625e5a0fd0566c7eb5520890c84924d23fb326f3cd3d9e240f4e56cda9d91e,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2740,2
1c0d4ff9ec1d6c679f04f9bb18c813034d4be740a4456a5bc131a17961c0f5442dee7a67f681fc92f13de81e43c9aa5795008c7e7d8666384c1688d43dd8f491,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,4671,2
4b2fd52598ded3df7c02650cf9b74cb062041dd99630e457d28412fde8410f780cbf3ee0bf894b9b022e74cbb516f988fcca7cdcf43b78016a0c1e800c2b2ef8,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,468,2
9b347d30e00048ff899d171d10f1b11dd9428693069b2d7193b9b6d4fe5d812aff240efb7430b83a1fe5e25891f7a84e47fae2488e83f0babf0859ebae5c53e7,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1942,4
17eb2b5296cf1821e1866843dec2a7d823c8c8471223a9f78a935c251ffc07b7d5156b5318d993016aae302d0f2cec434e21325434f818a8548d666f55ba0088,FIXED OBJECT,NO INJURY / DRIVE AWAY,104,1
0958a471511f05264b1f906c937906e78767746b7e643cd45ea3b6b032e791819b3838f54f9adf68718995d0f1957c1144df93653554989148bdf08d42874821,REAR END,NO INJURY / DRIVE AWAY,403,2
a0ad037cfcf72cf3fa3133ba8c0d30184da7405536bc0856ebd4cad34aff9535db9c18364c1675605c06bfc92e23c6d4b1a0f8aa76e228cba7243a0f142c53d8,REAR END,NO INJURY / DRIVE AWAY,612,2
21e73bb60c64ae2aec0fd427b5f2599d5cb45c426847e4e70e8ae806cc9283c9df8aa69bc87b6684ad63c1b59920e03e3ff8091a66346078d72bf54c02403e79,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2423,2
652b6d61b416e2747dd6e64c96c1a088fb71749ccb86ed20e1fa8464a01a224fd0c5e3878eb0b09d6a636ed5aa85d1e3cfd1e7e0dc99c5d9a5766f3fdf9e3f37,TURNING,NO INJURY / DRIVE AWAY,4500,2
1526c280f8621ad561989e008cb281083e4c69d7d135bef2781a2b6028eb79930cadb255f0e2902d6194fa55d402e9cb3d1746d6e0f836ce50416f8f1f040462,REAR END,NO INJURY / DRIVE AWAY,2748,2
a8a56f0f6f472a9437fe0ba883401591b5690b6b57ae531feff6f3b091a026fd6109815c44004c87fb6ffa36af4b526a83512783c581b86f3f494284def0ff81,REAR END,NO INJURY / DRIVE AWAY,1748,2
83ec4d5e7ddf8e8c9dc3c73d4f63503972f629beba7675ba54e9ca5c4a7e95057dbf2827625f1d05a9fb799b370c920185d8c1ff49d7c76382ae4fd61bc0926a,REAR END,NO INJURY / DRIVE AWAY,1372,2
ccbc34c21e42a5cc6734d16b017674a61d5984cec5e61a596626fc8baeb7069d508f08937f4dedca6e008067be9f0b803918b54418326aa3af715acb073e7efa,REAR END,NO INJURY / DRIVE AWAY,106,2
62ccbfbf9adfad83eaa5c853096e88e3e5c0caccc342b3060cf1b2d52a3d7ef600a0feddfef67f7afcacb9b3990cdb935297c685f2d01acf19ae1575ff776506,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,3893,2
cd603f6b80dd02f4913daf09f8d72381a2d31efd8d798f1008ca2312a8ec718409d815a1a7390ccd46abfe4d6b4c0641ce1dec1b612c16df31aadaf632820d29,REAR END,NO INJURY / DRIVE AWAY,2265,2
c8480455ed229df73e2b61eb1d1283732cf816e51df26efc9020bc72cf3c5badaa121a3bcef037ba2fecad15b476789f8ff171814ef3d76c0f004103211b60f4,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,3754,2
2402afba7c58103123fbafe99c4af9a34564d9cacc3e6235deddc86494df38261354fa0f5cbc2a6cb69e41dbecaf3f9aaf75015b72442d9e95caeddd695a9c05,TURNING,NO INJURY / DRIVE AWAY,532,2
6e21d56355a6e053d5018fad0eb76c37de3bdb73000268fad98620cb1bf93b9f37a98cfbef89e6623cb58208880422a35168dba1bb6f3ef600b5fddec8514f06,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,3093,2
60461c914d2c210f83226b3a1112a15d959341f5c90f1c71463798a95bcf44f800df4221c4446f6ea961b0c233c99841004f1e6bff0892402a65c7b74896f6bd,REAR END,NO INJURY / DRIVE AWAY,3214,2
5b265c77b39054ab9ca4bb8607293e9242a9499ae9e07e6ed6e50d1dd008954082b62cb1fe6f3ff26ab0808d0dfdf2bafa0a0d0c82912a722f84accb683e402d,TURNING,NO INJURY / DRIVE AWAY,739,2
71dcad66a2f2ee2dac7a83162b34b6d49f32bbf45acffc42394ab8928110701b07d4607dd3f1ddffae842f006ecab3c01a53168e692a910f6ac45a88b006f064,REAR END,INJURY AND / OR TOW DUE TO CRASH,3599,2
63eda7ef6d5067670d5b82933e04d93f9c91544a2bde09006da74774de26c285e240ff94379e4fb0f784dc88df347102af6245729f7f29f1b64ffb1e810bf56c,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1527,2
31d385a70a11d3401c4ec34bf771db9f6e5ad3b82c1e918e22722edb3d5c5a1f97f25f85701f12b12c6180c8f2919f26e73901964dca49f815dd02f70a3c6c5e,TURNING,NO INJURY / DRIVE AWAY,112,2
2e983e63b50a50e51353a59f1f02fba3ac01eec98ecaa4fc4e420014651443b0fd5f98a96e85027b92a53ce9f58dcea540ad3683d47e87a3995a3681655d83cc,PEDALCYCLIST,INJURY AND / OR TOW DUE TO CRASH,1011,2
3ce130ece74cdfd65460b78d00c2abce9f9a33e55c0d2287e0e2255f4a74cf67b5b30aeca892e14838a2762a93c9ff52a7adc1eaaba5cc8d33076516f7ada31c,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,4981,2
62b1627d97c870c26ca20571713dc47538b9f3e18bff8e96109749f66d2e2d54bb17b4447048571cca465abc1358b2c277d7db803705214c1ecdcaa6109dd35b,ANGLE,NO INJURY / DRIVE AWAY,2751,2
6f8258abc9bc7ec4f4e6e95097ce0d68140890a1a3e1773f5ba3d0c1f25de38725aaee7e1e24ac5b30254df91894776f8010d478db544c9ec6226d4c0f58bbe5,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,4547,2
1ec1af68bafc2ba36522e019fab34419fbc10c1c5fc29822b417101e37661f9d8cba7497a382219a487fc094f7f6e3a651cb256ffbe3ebd8f19d8a3d1d87f7b4,PEDALCYCLIST,INJURY AND / OR TOW DUE TO CRASH,391,2
924594a8c8d6c6027e8f5c98a0f8148f6594fff39571980cfa6ec924eb651b30f63a6b90e1f962630bc896677b1d4acee53783d3dcf28bee3f8b0bc4f358825f,HEAD ON,INJURY AND / OR TOW DUE TO CRASH,2327,2
7134e36613d42c8b55fd21ed79bc7e65963a13b741cfcdd3ad345b351e42f047e343cb788fe01b97159b093911eb1c62b697d1d998e4697daec8eabf64dae2a7,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4626,2
c6d953b62894cd47b7cdd537b1dff75bc01a17c1bdf05c5dcacb16933ea966998df2a30b1d7699811bd8ce7d5f84b940e30755d5caafe5c1d2ea19c6c2019a2d,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1776,2
4231c9b714f7b7011088f7519960c28b73298f49819ec89973d89eb5aa2308b56efe209b9708aa6117f841e517e6929261aa13dff72c17fef909c63b46ff4129,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,928,2
fe0eb22bea458a106c6a2fc8d4a10ea69b18f8033805464647e95a1fd180d9b8bf427a8e71e7c8c5827cd9c554e3f5f10a30e842b88d4b4fafc964ab6034d94c,REAR TO SIDE,NO INJURY / DRIVE AWAY,517,2
16c8fa7809c155224bef1fa5f63b2defaec93c2ffb34be75f51b5fcb8bf2ddd6d164e8256f51102338c296160fcb25ab19ecc8bff3071bd35539b56630e6d1e6,REAR END,NO INJURY / DRIVE AWAY,1014,2
4190265c9fa23d2d89482b03e5d608d8068bc25e26e9c04498de28a9f5b873f80d2d2cbf5ebbbad742ae88d25e9b635c87fffd491c5de45a07d247443eeafa35,REAR END,NO INJURY / DRIVE AWAY,2199,2
9c400a654f00744bf8f5376af6e8db5dfdb73a15f3770e0d93501ee4e8ee83d1c2c8a7e0670bcf45071e6732e3bcd513772a2e38889b0d08208cbd4522588d57,TURNING,NO INJURY / DRIVE AWAY,1068,2
5763f6bf44882d512feb6fc3bc3b9360eaf02e16ee84e8c7568d97c245ca7f6dc02e3be7c3d4862d7314e0f902019f7205a30ff5f74cef975d1a221d5c49d7e3,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1376,2
0e682b8c794e73e0b05bb9b8eb4f76f0ecefda6d283620cd8961eb362ee1a5946b9543029d0fe1243119440fa0854a50ed05553747069eb1f15f0d32efb2b308,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,324,2
ab77c60eeb32dcdb29168b49087edfbc10c3391c29a46487d82534948b249d23d6e8e8442e28204343c14af1b8029a9782707e03fcdb071284b436ca2606d23e,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,1831,2
7709ee29cf1a179fc4a0d3842601910b0d9080d88ff8fad64490506f425b8f499a3395f6184642f1e201ed170e44ffd4aef9254d26c403e6757b44247d884f1b,REAR END,NO INJURY / DRIVE AWAY,421,2
ada0afcbcd3d719987a7f464beff0ae99e36d989bc854263a4cd3fc0078e87e4bf341893470e1123d9bfbd7e3e0ea7450aff3bad76dbf4ac89d71822b4257e15,REAR END,NO INJURY / DRIVE AWAY,1451,2
9b547d5c54f08cf9bcbd90cc0b8b6f333ae4acc0d3956ba90070badd2f2dc084dbf534a48f479dd4def46cbf26e993aac11c846b76658d12a54ec3fa28f6c08d,SIDESWIPE SAME DIRECTION,INJURY AND / OR TOW DUE TO CRASH,3786,2
1fbad72ec4641c236e5d571a7125f7881e9124cfd9adef49d90d55401aa8c3de2c26600cf8cd754c6704bfb098629a232d3abe59261c00cd3f033bacf9c36d3c,SIDESWIPE SAME DIRECTION,INJURY AND / OR TOW DUE TO CRASH,4217,2
382a064982d9b1365d87e8eee35838b8d16c1664726fd04260224dc07a265e36a138bc27b91829da1c0d5b4db6c6f0484b5b9a65c2d487efc8d9fc5d9ca6cbd1,PEDALCYCLIST,INJURY AND / OR TOW DUE TO CRASH,2153,2
43512021bb8fcadc319638c7b511af1c735b55f3ade54b022d9b6fc7c5b18c2a247a76c5eb0920274ccb7533f70030c84b35979e891bfb27c3a918bbdb4e156f,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2845,2
9d4ed0f6ca1dfcb2d3e25c27bdc5db8767c29fccebfccacfe51a281878510f68c0b17d631f8fc92cbbe701ed0c6a222a2b05f80a19dab7cfa70d7178e837ca97,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,1471,2
5b560a3248b933126aa77eaebb8fce4aa325b7fb0165abdfeed7e236499d1599538190a5bfd2570752077190dcfc85a73c6aaaf92bb8e8bb463e1db769e0df2a,REAR END,NO INJURY / DRIVE AWAY,2758,2
fcdfda84451cfc84efa3efec4ea0c3407e2cfcb430391e28b24656dee41f789e62710e5ba4a19285807d8186cbf70818f1761178b284e6d4af1d05d35cc70605,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2139,2
36a6798a76e5ff02b2adc6e10621930669f1d86a76bbb4c10da9d0d3fbe611716764b34bd2810fbf205671fe916f3ed90587d9cb7361a13730941d89910f0e72,REAR END,NO INJURY / DRIVE AWAY,655,2
a300c50b8ef3623fe781f3498054da43febf63889001488cf66de8919822505c3bd9d16a138777cff3f0ac1d15f412e4cb4f5a1d1596b0c79f397ce85dbf9fae,REAR TO SIDE,NO INJURY / DRIVE AWAY,1928,2
accd1429848c70ad5a6c8c123fdc940722dbb2a05151f22be3965d17ae15688a57039f13c4343873d8fb8bde41635fa1e38d534f4bb22a66787993110a1739f2,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,711,1
a928036348b26649422a26df451f7bc87620e0a774e9204c29be366c24e8a3046307bc74e05801e391738af9cab89910c54949c4672022385773c5a8ae65476f,TURNING,NO INJURY / DRIVE AWAY,1638,2
6be703b5ce2c5a2f90b43bf685083df97756a0cd6789c4fb887e16fde3c1f3b1e1fbc8cff228ba744d136101f9f4a289d56c014538dd1997648b755425b9c437,TURNING,NO INJURY / DRIVE AWAY,772,2
f47b5541e6dbaddf4bb1f1439b7d102d8d1666b1ea66c14252f182873759ba7b586a0d75d644a95061ae12e4771a82ccd638b5f3f4e0d3c523a102f816cac0fa,ANGLE,NO INJURY / DRIVE AWAY,1707,2
47dc1c759b7f545f9c0ebca948bad041e31af2429d4995dcd21dc06abf032ebfc81e2f686063f173db4c79d163cde770e06d1217d1990cd25133d119bf8308ce,REAR END,NO INJURY / DRIVE AWAY,3640,2
6da234ed30119bc1467d90f9e1749dbfae4697ef5b669fe40c0cbf5ca666cc3107bb1467b4b774d2f0c559b13b28655c5fdebfd9764559acd1dcabd5d05c9400,REAR END,INJURY AND / OR TOW DUE TO CRASH,4457,2
3bd44cc1af2ca3cd83899e473e5a06447b434638b03a13b951cab261f6f970ec5b4e73fa7830d1d4f89bd637ab029c2f834929b5922a8f01df723af2d8e1d3fa,REAR END,NO INJURY / DRIVE AWAY,3203,2
ff0e725577475d03d79c54f27bb909e08e6df52582139766fdee08953a78d3ff5a0b88ebb632efa2516fbd87622adb3d0b7d24365c3cf68db317db29179ec2ad,REAR END,NO INJURY / DRIVE AWAY,4388,2
722ab69a1d225b9f5c244cedf9a216066ed942367c04bcfcb11f8f0f87301ee7fc443831337dfee61c1b20c3987f3a3d2b6fa79b7c8b58ed3254596303c1c77b,FIXED OBJECT,NO INJURY / DRIVE AWAY,556,1
c5fe1a1df0136bcf97c662aff02565300d975fd91900f9d7540bb8c7515cb4bc63faf3c889c3e091a1f4606e3c9a9f795fae9b4e18b6034c0c85d2e8b73e2780,ANGLE,NO INJURY / DRIVE AWAY,4170,2
8caec0304c7417291eab8b467e9982c92a15293e1fd806a5affd2fe855087c03583527219ef08fd12c6f402b270c676660a9a51d272d780abb5122522a667aea,PEDALCYCLIST,INJURY AND / OR TOW DUE TO CRASH,1040,2
f705724947a07746e087f7a12b925d602a47374777828ac0ee97eb62995921c9ec19f8269753f4702469c1c93aae30a9073597abd135fa136876758b3b44aa14,ANGLE,INJURY AND / OR TOW DUE TO CRASH,3990,4
436e59031a6080fe4aaccfc7770fd6a258d66581718653028efdc0716d75ee36f37b887373545318bc9e9df5e57eac106daaf40c6a6277e97fe575767917bb95,TURNING,NO INJURY / DRIVE AWAY,4236,2
ff30bb325be993e9b119d376ec4feeab5b5eafa3b2787f48afb82156aa6660c7b0dda4f9b7fa917b840b686689fdb14d73aa49bf3de4d0988e5f208af7b16802,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,2410,2
55790eaa4f71470a96d3b34d3ceb9c94661115d6183bbd4e081ee60da6a16fc9f1f30e2f82181eea2b134ebf50b103cabb0c5b325a8ee9e6948507f72390bf7e,ANGLE,INJURY AND / OR TOW DUE TO CRASH,4478,2
dc3a95eb873c13e4c867e824c75258ed3a557d825536a7ba5ff7e70a1a14aa3c9eeb6a9cb8efbc511f57d27c50dd784da64f4b3d425250036da69cec62bd59a2,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,263,2
3e43d40b1dfecd08500e778ff9c990db7e6246e636e78ffdc4dde82c38ae5b634e05bb473240d2dc634e83c16fde676cffdfbfdaa5f42250dc7aca2c60a98ecc,ANGLE,INJURY AND / OR TOW DUE TO CRASH,2583,2
dd9d8f0d1235540e89902b21c122337c685b90178d80c186817525f42b69c0f6e2c4c5e990e8e2eb4b5aa876c73f83a8e7391292167c37f01c09559b410a2bc3,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1940,2
e54178a6241c17c8dfd29b9be76e873043cba1e1b0771c4b56459223d5b18f9cc02b6dd555d688ca304e5ec4aeb1265a148bdf8393474bd0dcc26b7027a982c9,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1164,2
c9dd18fe56b66c8ad96c1a834bb4df5d1de5ab39c9df8565ebb5219cc7b98cf444044aeb9f72bec6870d33841331c7aad6732066cdb5907b4467e0ec4074780e,TURNING,NO INJURY / DRIVE AWAY,3498,2
18821a3e92eca65ba5ab238abf88a3660c46905baf0c84ab7884c45efdad447de5d71694b00867865c983f315026b4ab47b10c619bdea97afe5c5e216a9c7c2e,TURNING,INJURY AND / OR TOW DUE TO CRASH,2319,2
b9d8ef813c69ea3e3d515b47f5a04e795203ccdacc0ee3c90d1bc96ea922e4ea0170c9207b583091721f98b0dec3b72a815479d8a4da130a334637d7bf897a3e,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,1190,2
1bf926e813cf398cd96b0bf771f2f53e766ee818fcbcc079c3eb07a2e0ef643cdcf448bf270a40d6b016c34d854305d4af94e7dab0c14082871b4959efd0b7c7,REAR TO FRONT,NO INJURY / DRIVE AWAY,4033,2
86e9f238b74cde37b6166ce4bd8b7f43ba7c102efe2245ced79f5b1e676b726b395eb584e529b25ea38a88e22f921a5d206568fc179498f4829fa3f3b310f160,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1940,3
d6a19579ab414d6ca15ede9720b0c68fb07f1ae5e3021752a55cf41e6bf70ad74dd602e6f7294b04d3415631cfd5c8a2487e70d54abd473b1f9438466dbe4342,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,1755,1
615d05a015a14ce996363a3656231f4f0943a6a377fa5414274b65254f93d2408eb1e40c1222ad2ff6c0e07b896e6cb29cb2604b79f22072ca109f090a73914a,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,711,2
1d422a293af4d4a6c1fe6f240a800d72547e69baadb0b38e407a3e0bd730f0eb3ec4e3535503f71daec18937bf08ed1a1296c064e07c75af65fecb724a8d70f7,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4438,2
a9be0066aee252898432081113d0d584e6bd774d12010dc3d5aae64b1a731228689de4ca7ec9b13d3418c70e8855dbe8d13c33ec3c5060bccda99fc3a71b3f37,ANGLE,INJURY AND / OR TOW DUE TO CRASH,2820,2
731e18c0a4339d8020bec86c8222ad324ee3b3241e815f5acddd280436e91f69892f08bfd8a63562b4b626037aeff735928e0c7d027ddb7b57c6123730ee14f1,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,3073,1
1c042dd9ba7b6c0c4d7449cbcfb055a0e13f5a3c9675c6d6b16d179d67989b3a2ba054e3c7409ecfd00931eb4d940739acd3451040d670a6a3b18fdf6ea9582d,REAR END,NO INJURY / DRIVE AWAY,2694,2
3fadb32817eefb1d5b1909f90d24e46e0420764b9324b8bc2b791824d11d57584307355027fbc273330db272c82119a8e1ca5884f35828dc3908d41dabccc69c,REAR END,NO INJURY / DRIVE AWAY,740,2
11fc625f1528586a316e21e1674c7e260f512511f3654d3042694981f6996829089b185eecfb97251764d9c5f93b78c36f70abff0be9577742bfa1c3f8508016,SIDESWIPE SAME DIRECTION,INJURY AND / OR TOW DUE TO CRASH,3486,2
472b9f83e9cf6106a845cc30655948365e6bb5c257f9f1a712e8cc46e2415f19e9572fe7a81d84ee9a431f73248f2a6d4921ead3ee1904bb61a09c3b39da491a,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,1588,2
cfd29e5ad5c30d58f7095edf00604d7133dbce110614b936097a93983ad0f03008c9e1f5ea7f5bdf07d17eeb1db4ad8d0a1f9ff34efa02e3e927516457c0ae28,REAR END,NO INJURY / DRIVE AWAY,133,2
206f6f385cade3efe680db7803b378bb237c0abdc5d8b15a5effd88bdb1ae21a613a9cc0c02a30ada9e04f302e5e901f2dadb4ff79b25bcccf6e3f398ea68bfc,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,2737,2
21bc8e242be73f3da481ca83b20d345ec6234817d1547d1281dbf255953a9792455535558860eccef5a020a0bdf53ffbae22a05d41ec67e4ce3c25c062c8f529,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4644,2
481ccff160414dba2b16f13f7a69eb8d4b9cc44d07a437a292b555ad1a6719472ecf4389a77b74521ca6115b2286afd98c370d0515c749648639cdd883761188,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,2884,1
e43684c0378b93e729af8e23424994215a2776617b4108ed0603ea6a7d869cd7c780fbcf35920a27eceb2fd3c874d3d66541da492d8e2a8cd9a57596212479c0,REAR END,NO INJURY / DRIVE AWAY,2036,2
0a5947b70c18354ce14c019b49676d782403e46712a7e682e458fccf714ec735ca49f2af9ac54474ff4553cff33da26bba2fdc3b58311f81e2f38d3868b73ee3,PARKED MOTOR VEHICLE,INJURY AND / OR TOW DUE TO CRASH,1730,2
5a6fd2e77889fdd365ae307700e6106e500dc5ae2bc9e6fd9100351e22fb371075fb7ceba1ae83dfc2263f7b77833b484cee05a9df8d201da19852278faebd7f,TURNING,INJURY AND / OR TOW DUE TO CRASH,4602,2
10625d2df0dab9129160934542c267574870d10748c50fb6fa42f113e652e7c3804d54d9163d269d6a9e26d6493a561f863b4c779290466ecb4e180fdb8573bd,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,563,2
7881486f944fa93e670189fe04abf3116e6a7e8d2847259d3d53d9e1e6943979162ed0994057c1b1e61cf9b18f6dd25a6044987484f5c1581469b642dd0e57b5,OTHER OBJECT,NO INJURY / DRIVE AWAY,104,1
560981ec2410d4576b3d813846d80683488285db342aa54a9b632d5c6cd615f0a3ee7509801e90a6234ca4339c81a17302d5c2bfc62b348fb3c9ada9e0688aca,TURNING,INJURY AND / OR TOW DUE TO CRASH,2351,2
499bc5bec4c850908500c2781158b023be373c22a8fb7c7c656fbe6d20ededd49cc9f19ce2027bf77f692916b5cfbc34aaa0a20412b60e0a55edd451b3055886,REAR END,NO INJURY / DRIVE AWAY,1307,2
7ade1672e0e21209cad1b02486a7c1885f4c7d08640b0cd1386e497926e666b7021196f9c5082c8d1a3e9f1770b34db2999e2681370c5f49b692adf94da58cba,TURNING,NO INJURY / DRIVE AWAY,702,2
7c7e622c89fe06c471a4daf13c8faf04af8e1a7a60261b936cf784d6d843025b2502cd4706829df87d62640f042a13f75b91a7e3b0b9261f376b876ee0602dfb,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,709,1
b50d52a19285b84da2952150061b6d2a645827fa26e8c9b878a905ea180a8dcb4ef31bcd424f14e22f07b61853f345e6c663097210b734adb815b8d690942788,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,4732,2
5b01a1dec4408ccc124992ecc545b87607bc49df9971ae155d2df81d3cb5a9c580c7f160043899c5aa8b5c89bcfd12d691262952c29c73a6a1e1474fd3b8a1dd,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,526,2
077e844d4244ad765d1b1c986a0ff76921d9b03f19d3207f90be85a8de0070e02d21a35b6a5ecf147dedc72dbff27531843de105f630ab467966d7c8e4a9b341,FIXED OBJECT,NO INJURY / DRIVE AWAY,4891,1
394a351c0ed1f8e295d9e40b8d1c75b8a168b376d779ed9f205147c7498a6b4ef08497bbf179ae2a62bb0c4de4c2d2812a9c212723cce3752847e93d8d080795,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,4458,2
c216ce723ef28538d5679a99f7538e9f9d11a54a6af408988705ba9dc16005bc83115612b285bf75b949e7f202bbe89bff3bcba57e68503691e91edfe8ad4db1,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,959,2
207bf093a894bed7f3ece104efb182a1e18dfa7b62a8f097bf6a62a7979188cbd7fca3747a9f2c7df0fb903ac464ef7f1fa22bafd8a4fd2fa4ed552fcb51de71,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,2651,2
3d6a08c302d5aba3513b09f9198d4693861ea70d614c8ce14b4d7ed5cde5cefaafe250e7496ea5ba24b64e54862e7d01b75253baaf7f3122dedd1bf76d51ed07,REAR TO SIDE,INJURY AND / OR TOW DUE TO CRASH,2679,2
927c3a1166cd356fdcddb2a148f037c374d18038a49cd1ce5d74f7f634d7c4b9722d46006cdad9030b6a92fa35f8dd1d717f5406220bdfbc530dc7438543ba3a,ANGLE,INJURY AND / OR TOW DUE TO CRASH,2234,2
879f296efcfd8fc302d6c500d622703cebd4dba0955238dfb1bee031420f947d028964e52a264e7034328bdccf284ee21d2ce46c34790fddc62a5c9de3ba0dcf,FIXED OBJECT,INJURY AND / OR TOW DUE TO CRASH,1788,1
05421997245229a0b01f8c2b11359dbef1b86112ae0d3f86af8ce9b169c2d9b92690679cd39bf94246a75e4ba6a34c451de1fa01222aa7de9053c9f959c78d0d,REAR END,NO INJURY / DRIVE AWAY,406,2
68d0cc4bb8f57c9203c123d5a25976d49fe1442c4ad6c5a16dcf061ae37c71467f7d9c23b9a0e4885eae6e24a1ab0b592ec085d8c27b5be582e128f9981d98a2,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,2833,2
88060191d495648371a7566f5b0ed2c29ea12022893279e73e0c99362c8a4c971cc415b63420fc9fc52d21c407361b36cdbe1e7b860954f2bb52f87cc9439563,SIDESWIPE SAME DIRECTION,NO INJURY / DRIVE AWAY,144,2
421cb5fe979fb347fed9945ee2caec023ea240d41d4cac4d4c6aaa40bf3ef046ac8693b88a92cf5c6a3ee4c35d944359b5182c3847e73efd74f90d8c8152827f,REAR END,NO INJURY / DRIVE AWAY,553,2
3a41de24b1384a2593bfadac45b33e20661b33e3da969fc4c32c9a67d00b6fe7f26d42b5c980f69e3c6eb5bd0c651ab6929228f7c7c5dd9e237550bd1fd4c2c2,PARKED MOTOR VEHICLE,NO INJURY / DRIVE AWAY,301,2
9bc7c0b239a39a86a2586223c664db6fb61908aca0aeb6178c998fd890eed688c4cc31153f1e7d11dc163dde2cc49891508b322f4f0005280316cc077a398666,ANGLE,INJURY AND / OR TOW DUE TO CRASH,3845,2
0be2d057f8fdad6c4cff14670953cca7a6ed249e2a3ea38d77d9f03de932c436d675388f400b0168500de14b4ba23d85be48c3dad238b42ef1ccda74ae998f65,SIDESWIPE OPPOSITE DIRECTION,NO INJURY / DRIVE AWAY,4654,2
