crashUnitID,crashID,vehicleID,damageID,crashDate,unitNumber,unitType,numPassengers,vehicleMake,vehicleModel,licencePlateState,vehicleYear,vehicleDefect,vehicleType,vehicleUse,travelDirection,maneuver,occupantCount
1274252,2f5ef8593a2381c473ae1db8d6a43eea4dca48eccd0d88f16ff84fd9b7647959b558805ba3314e7c1cfd7778bc1b03c20b465030dd31bb67adab416bc9c895ea,1209756,112,02/02/2022 12:45:00 PM,1,DRIVER,,DODGE,JOURNEY,IL,2020,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1274253,2f5ef8593a2381c473ae1db8d6a43eea4dca48eccd0d88f16ff84fd9b7647959b558805ba3314e7c1cfd7778bc1b03c20b465030dd31bb67adab416bc9c895ea,1209761,112,02/02/2022 12:45:00 PM,2,DRIVER,1,NISSAN,SENTRA,IL,2014,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,2
1274740,d37ef5ea25801434ee861eb692fd418f5604672452d270ac0330aa9f709661c4ea4a9dc289f75012e6854eee5ee411204f20ffaa1c81015d9de6203edc6b004b,1210226,83,02/03/2022 09:00:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1274741,d37ef5ea25801434ee861eb692fd418f5604672452d270ac0330aa9f709661c4ea4a9dc289f75012e6854eee5ee411204f20ffaa1c81015d9de6203edc6b004b,1211241,83,02/03/2022 09:00:00 AM,2,PARKED,,CHEVROLET,EQUINOX,IL,2015,NONE,PASSENGER,PERSONAL,S,PARKED,0
1274978,db6d7325bce9714b297dd53e95a4b38083d31841da06e1bf4b111b866d5c72063fea713e9e4835df34ed8964073c3bcaf11a826a5709ead6eb26a01dd0c6bb97,1210459,334,02/03/2022 06:15:00 PM,1,DRIVER,,UNKNOWN,MOTORIZED,,,UNKNOWN,PASSENGER,UNKNOWN/NA,W,UNKNOWN/NA,1
1275006,4e46c686a1b7f2d6873fc8a95902c6545b638577b171a6ffaacc32187eb47c235ad8bd416f10b3b5307ee20ba2e73b2a010afd14290083c8ebabd80e4ce70c90,1210480,127,02/03/2022 04:10:00 PM,1,DRIVER,2,HYUNDAI,KONA,IL,2018,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,N,STRAIGHT AHEAD,3
1275007,4e46c686a1b7f2d6873fc8a95902c6545b638577b171a6ffaacc32187eb47c235ad8bd416f10b3b5307ee20ba2e73b2a010afd14290083c8ebabd80e4ce70c90,1210485,127,02/03/2022 04:10:00 PM,2,DRIVER,,ACURA,RLX,IL,2014,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,SLOW/STOP IN TRAFFIC,1
1275010,db6d7325bce9714b297dd53e95a4b38083d31841da06e1bf4b111b866d5c72063fea713e9e4835df34ed8964073c3bcaf11a826a5709ead6eb26a01dd0c6bb97,,334,02/03/2022 06:15:00 PM,2,PEDESTRIAN,,,,,,,,,,,
1275088,cfce75b18e584dc1c554cfd4362b7906ff65cb5812986b2af48e2186148b6d1726e129c73c5b904595e7571ad55ec8be58624f1a776b9b7f72489428f5841f00,1210564,16,02/04/2022 05:30:00 AM,1,DRIVER,,NISSAN,ALTIMA,IL,2015,UNKNOWN,PASSENGER,PERSONAL,W,ENTER FROM DRIVE/ALLEY,1
1275089,cfce75b18e584dc1c554cfd4362b7906ff65cb5812986b2af48e2186148b6d1726e129c73c5b904595e7571ad55ec8be58624f1a776b9b7f72489428f5841f00,1210565,16,02/04/2022 05:30:00 AM,2,DRIVER,,KIA,SELTOS,IL,2021,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1275311,0e6ea35f43e43fee6e13c3d33731569d1626b29b585d23f3d6d516c95ba997f7d1bfa336bcf7e08058216e87d4a903587bff89c7fb9acc7e1d7116183851d04f,1210791,331,02/02/2022 07:00:00 AM,1,DRIVER,,CHEVROLET,EQUINOX,IL,2010,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1275312,0e6ea35f43e43fee6e13c3d33731569d1626b29b585d23f3d6d516c95ba997f7d1bfa336bcf7e08058216e87d4a903587bff89c7fb9acc7e1d7116183851d04f,1210801,331,02/02/2022 07:00:00 AM,2,PARKED,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,S,PARKED,0
1276244,ff50db80ea1926d6710d7d9d55601cba8aba737d3c821a57c6181b470e6448d20a8ed962b2ce9025dde6dbb637b8a67fcce9c23c5ed45450731875eb6c60e747,1211672,311,02/05/2022 04:45:00 PM,1,DRIVER,,VOLKSWAGEN,GTI,IN,2007,NONE,PASSENGER,PERSONAL,N,TURNING RIGHT,1
1276245,ff50db80ea1926d6710d7d9d55601cba8aba737d3c821a57c6181b470e6448d20a8ed962b2ce9025dde6dbb637b8a67fcce9c23c5ed45450731875eb6c60e747,1211679,311,02/05/2022 04:45:00 PM,2,DRIVER,1,SATURN,VUE,IL,2007,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,S,SLOW/STOP IN TRAFFIC,2
1276422,3bd44cc1af2ca3cd83899e473e5a06447b434638b03a13b951cab261f6f970ec5b4e73fa7830d1d4f89bd637ab029c2f834929b5922a8f01df723af2d8e1d3fa,1211849,442,02/05/2022 11:22:00 PM,1,DRIVER,,BMW,X5,IL,2016,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1276423,3bd44cc1af2ca3cd83899e473e5a06447b434638b03a13b951cab261f6f970ec5b4e73fa7830d1d4f89bd637ab029c2f834929b5922a8f01df723af2d8e1d3fa,1211857,442,02/05/2022 11:22:00 PM,2,DRIVER,1,CHEVROLET,EQUINOX,IL,2018,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,2
1276587,dc3a95eb873c13e4c867e824c75258ed3a557d825536a7ba5ff7e70a1a14aa3c9eeb6a9cb8efbc511f57d27c50dd784da64f4b3d425250036da69cec62bd59a2,1212002,451,02/04/2022 12:00:00 PM,1,DRIVER,,FORD,FUSION,IL,,UNKNOWN,PASSENGER,UNKNOWN/NA,S,CHANGING LANES,1
1276588,dc3a95eb873c13e4c867e824c75258ed3a557d825536a7ba5ff7e70a1a14aa3c9eeb6a9cb8efbc511f57d27c50dd784da64f4b3d425250036da69cec62bd59a2,1212010,451,02/04/2022 12:00:00 PM,2,DRIVER,,BUICK,ENCORE,IL,2020,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1276740,48e946a5ebda3fdf6d506695e72acc0ce59506c5e616a7d8ec7df5482dcaf7806b61dff9824848a6f9038c109a4b68931a714e80a7ba9c48b50860fa4721482d,1212142,354,02/06/2022 02:45:00 PM,1,DRIVER,,TOYOTA,CAMRY,IL,2000,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1276741,48e946a5ebda3fdf6d506695e72acc0ce59506c5e616a7d8ec7df5482dcaf7806b61dff9824848a6f9038c109a4b68931a714e80a7ba9c48b50860fa4721482d,1212143,354,02/06/2022 02:45:00 PM,2,PARKED,,TOYOTA,PRIUS,IL,2011,UNKNOWN,PASSENGER,PERSONAL,E,PARKED,0
1278764,d8d39a4c1a28986e3474c4fe1c74f7c10851ac2b57103fdb5de75e83196bd5ac1ea858fdc37e8da2e1c6fd5f69a41a18e138d382f8c3d158ba8fcbd927c3cdb3,1214123,153,02/09/2022 05:25:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1278765,d8d39a4c1a28986e3474c4fe1c74f7c10851ac2b57103fdb5de75e83196bd5ac1ea858fdc37e8da2e1c6fd5f69a41a18e138d382f8c3d158ba8fcbd927c3cdb3,1214127,153,02/09/2022 05:25:00 PM,2,DRIVER,,TOYOTA,RAV4,,2016,NONE,PASSENGER,PERSONAL,SW,STRAIGHT AHEAD,1
1278875,99542ed58fb1789f56fc560d45e2351c7afec51aacb096ebb96b692a63514d56e73ab9cc75b58d236031a139b5b17ce9e5804d17fc458f36d36233938f7bc241,1214234,272,02/09/2022 09:53:00 PM,1,DRIVER,,TOYOTA,OTHER (EXPLAIN IN NARRATIVE),IL,2008,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1278876,99542ed58fb1789f56fc560d45e2351c7afec51aacb096ebb96b692a63514d56e73ab9cc75b58d236031a139b5b17ce9e5804d17fc458f36d36233938f7bc241,1214239,272,02/09/2022 09:53:00 PM,2,DRIVER,,TOYOTA,OTHER (EXPLAIN IN NARRATIVE),IL,2013,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,E,TURNING LEFT,1
1280634,42ad058280985b6b0362c9e432dd5886b93e6477fee016b923aa15815c155d2ce6db1b39e001e51ab28aabcbbf839983c4153fd51f7a20754e2fc5b23a484596,1215922,376,02/11/2022 09:10:00 PM,1,DRIVER,,JEEP,JEEP,IL,2003,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,BACKING,1
1280635,42ad058280985b6b0362c9e432dd5886b93e6477fee016b923aa15815c155d2ce6db1b39e001e51ab28aabcbbf839983c4153fd51f7a20754e2fc5b23a484596,1215927,376,02/11/2022 09:10:00 PM,2,DRIVER,,HONDA,ACCORD,IL,2007,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,OTHER,1
1281639,a20192e6a5b6809045003a7e0200ddd76b5dd3db4fc678e73330afb5efb5478f017c917203dce9835ec7b427472afed04fd9aa174038a3bf5f433fc52799a7ed,1216893,149,02/14/2022 05:10:00 PM,1,DRIVER,,CHRYSLER,300,IL,2015,UNKNOWN,PASSENGER,UNKNOWN/NA,E,UNKNOWN/NA,1
1281995,55df2aeba007b8d9387e024dca7024d80cf201aae7586a893d1b899e92d477b2b42ea8b62b7fec1e3841482fa687d0a5b56d0c6f52ac43888ed1c7a34c067c3c,,295,02/15/2022 10:15:00 AM,2,NON-MOTOR VEHICLE,,,,,,,,,,,
1281996,55df2aeba007b8d9387e024dca7024d80cf201aae7586a893d1b899e92d477b2b42ea8b62b7fec1e3841482fa687d0a5b56d0c6f52ac43888ed1c7a34c067c3c,1217246,295,02/15/2022 10:15:00 AM,1,DRIVER,,CHEVROLET,TRAIL BLAZER,IL,2005,UNKNOWN,PASSENGER,PERSONAL,E,SKIDDING/CONTROL LOSS,1
1282001,55df2aeba007b8d9387e024dca7024d80cf201aae7586a893d1b899e92d477b2b42ea8b62b7fec1e3841482fa687d0a5b56d0c6f52ac43888ed1c7a34c067c3c,,295,02/15/2022 10:15:00 AM,3,NON-MOTOR VEHICLE,,,,,,,,,,,
1283024,a2b949cd8ae55b896bbc9711312100da33c5e3a209b5238edb87bac4ca7d8d157dc487d8e25974ac762b5a085f403b03f6551503f13fe6ce663df7a8dcd01528,1218229,75,02/16/2022 02:00:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,N,UNKNOWN/NA,1
1283025,a2b949cd8ae55b896bbc9711312100da33c5e3a209b5238edb87bac4ca7d8d157dc487d8e25974ac762b5a085f403b03f6551503f13fe6ce663df7a8dcd01528,1218233,75,02/16/2022 02:00:00 AM,2,PARKED,,CHEVROLET,OTHER (EXPLAIN IN NARRATIVE),IL,2021,NONE,PASSENGER,NOT IN USE,N,PARKED,0
1283149,5491faad00ae7be8bdf95dcc90cc450840ac199f73d5cc08a677284d23bbb3865496f6d6e4428b579a453b48ba4ef07f7e4c8ffb8ac28deeb25171c6bee37cf2,1218348,32,02/17/2022 01:45:00 PM,1,DRIVER,,NISSAN,SENTRA,IL,2018,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1283150,5491faad00ae7be8bdf95dcc90cc450840ac199f73d5cc08a677284d23bbb3865496f6d6e4428b579a453b48ba4ef07f7e4c8ffb8ac28deeb25171c6bee37cf2,1218351,32,02/17/2022 01:45:00 PM,2,DRIVER,,MITSUBISHI,OUTLANDER,IL,2018,NONE,PASSENGER,PERSONAL,W,SLOW/STOP IN TRAFFIC,1
1283297,4edc7598c1e0c2c1500e38cc9433e5c7310a0677dff5b0737b7495e14e6c310255ecf51815afb79ad9600163d60d32faafead7a09a5142d347bbc04ed05e45b4,1218474,199,02/17/2022 04:20:00 PM,1,DRIVER,,TOYOTA,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,N,STRAIGHT AHEAD,1
1283298,4edc7598c1e0c2c1500e38cc9433e5c7310a0677dff5b0737b7495e14e6c310255ecf51815afb79ad9600163d60d32faafead7a09a5142d347bbc04ed05e45b4,1218503,199,02/17/2022 04:20:00 PM,2,DRIVER,,INFINITI,G35,IL,2007,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,1
1283299,4edc7598c1e0c2c1500e38cc9433e5c7310a0677dff5b0737b7495e14e6c310255ecf51815afb79ad9600163d60d32faafead7a09a5142d347bbc04ed05e45b4,1218531,199,02/17/2022 04:20:00 PM,3,DRIVER,,FORD,ECONOLINE E550,IL,2020,NONE,BUS UP TO 15 PASS.,OTHER,W,STRAIGHT AHEAD,1
1283639,a33a70ce943a61fc7d9472d59885be4b6738d1e845932c38995ec427322b83945d4f9a87f83b11a4a7038baa7533838047148163262d0b43cb1b54d2eea5988f,1218816,370,02/17/2022 10:10:00 PM,1,DRIVER,1,NISSAN,SENTRA,IL,2021,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,2
1283994,eba6c85ba0c52002b1c820af632571153192e87f22561bd0467f7b97ddbf6c036aa4902aae5eb67b86e63ffcb35e833d3752b26fdec5a0635f58ef83e759dc51,1219160,349,02/17/2022 06:30:00 PM,1,DRIVER,,CHEVROLET,OTHER (EXPLAIN IN NARRATIVE),IL,2015,NONE,PASSENGER,COMMERCIAL - SINGLE UNIT,S,SKIDDING/CONTROL LOSS,1
1284639,a105af8a166377571db5277ef0a4062ac34d9d2ba78ac4fe645871143556f66568ed95efbd570c28ebfb6160ea0551f707b03c0d0b0d015f5475d90c67a5342c,1219780,99,02/19/2022 11:05:00 AM,1,DRIVER,,MERCEDES-BENZ,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1284640,a105af8a166377571db5277ef0a4062ac34d9d2ba78ac4fe645871143556f66568ed95efbd570c28ebfb6160ea0551f707b03c0d0b0d015f5475d90c67a5342c,1219793,99,02/19/2022 11:05:00 AM,2,DRIVER,,BUICK,ENCLAVE,IL,,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1284917,f5a348aada60c7026586d4f17e7a282a65e4e755cc450312275c0eaee92823d9e13c8fe34bdd66dd54955f228b1d5a04255597c7fa2d67508466e5451e646120,1220060,26,02/19/2022 05:50:00 PM,1,DRIVER,,LEXUS,NX,IL,2017,NONE,SPORT UTILITY VEHICLE (SUV),PERSONAL,N,BACKING,1
1284918,f5a348aada60c7026586d4f17e7a282a65e4e755cc450312275c0eaee92823d9e13c8fe34bdd66dd54955f228b1d5a04255597c7fa2d67508466e5451e646120,1220065,26,02/19/2022 05:50:00 PM,2,DRIVER,,CADILLAC,ELDORADO,IL,1998,NONE,PASSENGER,PERSONAL,S,OTHER,1
1285511,9bc7c0b239a39a86a2586223c664db6fb61908aca0aeb6178c998fd890eed688c4cc31153f1e7d11dc163dde2cc49891508b322f4f0005280316cc077a398666,1220624,496,02/20/2022 05:33:00 PM,1,DRIVER,,CADILLAC,CTS,IL,2013,UNKNOWN,PASSENGER,PERSONAL,W,STRAIGHT AHEAD,1
1285512,9bc7c0b239a39a86a2586223c664db6fb61908aca0aeb6178c998fd890eed688c4cc31153f1e7d11dc163dde2cc49891508b322f4f0005280316cc077a398666,1220628,496,02/20/2022 05:33:00 PM,2,DRIVER,,TOYOTA,CAMRY,IL,2017,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1285948,795b9bcdc7a4e06b527e109827489520d40e65fec2b989d4b7e0548e36fc435a20a8ce17bc67a1ecd749bc0803623b357df3a5745c942026fff387f8547212e4,1221041,319,02/21/2022 05:00:00 PM,1,DRIVER,,CHEVROLET,OTHER (EXPLAIN IN NARRATIVE),IL,2005,NONE,VAN/MINI-VAN,PERSONAL,N,STRAIGHT AHEAD,1
1285949,795b9bcdc7a4e06b527e109827489520d40e65fec2b989d4b7e0548e36fc435a20a8ce17bc67a1ecd749bc0803623b357df3a5745c942026fff387f8547212e4,1221050,319,02/21/2022 05:00:00 PM,2,DRIVER,1,LEXUS,OTHER (EXPLAIN IN NARRATIVE),IL,2017,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,2
1286975,63515521bec2c1690fff96684efe4779de2eb23fe86c319e774efe0ec93e4641fd90debc4cdd0318c995dadad919b46b31c25503f4f224974db8e86701a8e696,1222018,96,02/23/2022 02:30:00 PM,1,DRIVER,,FORD,ESCAPE,IL,2015,NONE,PASSENGER,PERSONAL,E,CHANGING LANES,1
1286976,63515521bec2c1690fff96684efe4779de2eb23fe86c319e774efe0ec93e4641fd90debc4cdd0318c995dadad919b46b31c25503f4f224974db8e86701a8e696,1222021,96,02/23/2022 02:30:00 PM,2,DRIVER,,CHEVROLET,MALIBU,IL,2016,NONE,PASSENGER,PERSONAL,E,SLOW/STOP IN TRAFFIC,1
1287958,9dd02e5aa0b3c55a09e37c3cf5ef2f4a9a095d86ab000128d081969c7687fb7f43ff9f1ad211ebd754d065a7085745621a10ae7afa5e46cab84984cda28115d7,1222976,145,02/17/2022 05:00:00 PM,1,DRIVER,,JEEP,WRANGLER,IL,2019,UNKNOWN,SPORT UTILITY VEHICLE (SUV),UNKNOWN/NA,N,STRAIGHT AHEAD,1
1287959,9dd02e5aa0b3c55a09e37c3cf5ef2f4a9a095d86ab000128d081969c7687fb7f43ff9f1ad211ebd754d065a7085745621a10ae7afa5e46cab84984cda28115d7,1222983,145,02/17/2022 05:00:00 PM,2,DRIVER,,FORD,OTHER (EXPLAIN IN NARRATIVE),IL,2017,NONE,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1288689,722ab69a1d225b9f5c244cedf9a216066ed942367c04bcfcb11f8f0f87301ee7fc443831337dfee61c1b20c3987f3a3d2b6fa79b7c8b58ed3254596303c1c77b,1223696,444,02/26/2022 10:00:00 AM,1,DRIVER,,BUICK,LESABRE,IL,2002,NONE,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1288766,18821a3e92eca65ba5ab238abf88a3660c46905baf0c84ab7884c45efdad447de5d71694b00867865c983f315026b4ab47b10c619bdea97afe5c5e216a9c7c2e,1223770,456,02/26/2022 12:21:00 PM,1,DRIVER,1,JEEP,CHEROKEE,IL,2011,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,2
1288767,18821a3e92eca65ba5ab238abf88a3660c46905baf0c84ab7884c45efdad447de5d71694b00867865c983f315026b4ab47b10c619bdea97afe5c5e216a9c7c2e,1223778,456,02/26/2022 12:21:00 PM,2,DRIVER,1,NISSAN,SENTRA,IL,2017,UNKNOWN,PASSENGER,PERSONAL,W,TURNING LEFT,2
1289014,82cf7fdd44bed549c4c3ec3db1a255266c864c6ce03e30a9316e6c92d3a2441cd2366b657db5a1c36e0fca328063e803ee6cc58c13bf979d66c1744b4a8b2d6c,1224010,125,02/26/2022 03:15:00 PM,1,DRIVERLESS,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,NONE,OTHER,FIRE,S,PARKED IN TRAFFIC LANE,0
1289015,82cf7fdd44bed549c4c3ec3db1a255266c864c6ce03e30a9316e6c92d3a2441cd2366b657db5a1c36e0fca328063e803ee6cc58c13bf979d66c1744b4a8b2d6c,1224005,125,02/26/2022 03:15:00 PM,2,PARKED,,FORD,FUSION,IL,2017,NONE,PASSENGER,PERSONAL,S,PARKED,0
1289052,272989b77f7481db699a91ef4a21431f357adeec0b0baa52b31671042e1c59132b0757019a5b43a07ffdaeedf84971f746b35c32a3c2b2d979c4a43ba3075ab1,1224049,239,02/26/2022 07:53:00 PM,1,DRIVER,,DODGE,CHARGER,FL,2018,UNKNOWN,PASSENGER,UNKNOWN/NA,N,TURNING LEFT,1
1289053,272989b77f7481db699a91ef4a21431f357adeec0b0baa52b31671042e1c59132b0757019a5b43a07ffdaeedf84971f746b35c32a3c2b2d979c4a43ba3075ab1,1224053,239,02/26/2022 07:53:00 PM,2,DRIVER,,HONDA,CIVIC,IL,2021,UNKNOWN,PASSENGER,PERSONAL,S,STRAIGHT AHEAD,1
1289572,924e664f0b9997a3a8abfad0ec1291d2481334b83bc43373649e9f484123a18c0b57274e152aa815c703fce3910a879e27bf87f6098d26f14fe7d9f43761b6bb,1224556,280,02/27/2022 05:38:00 PM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,S,STRAIGHT AHEAD,1
1289573,924e664f0b9997a3a8abfad0ec1291d2481334b83bc43373649e9f484123a18c0b57274e152aa815c703fce3910a879e27bf87f6098d26f14fe7d9f43761b6bb,1224560,280,02/27/2022 05:38:00 PM,2,DRIVER,,MAZDA,CX-7,IL,2009,UNKNOWN,PASSENGER,PERSONAL,S,SLOW/STOP IN TRAFFIC,1
1290157,0bc0dc08ec4ba8b910192169b71df2163f2a09ab650a818764ebe0d6e1224ca51f17391b8d25d7125a8bf73678ae2f98bc097c0529eefc33db48c520ba7bebf1,1225094,154,02/27/2022 02:00:00 AM,1,DRIVER,,CHEVROLET,CAMARO,IL,2011,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1290158,0bc0dc08ec4ba8b910192169b71df2163f2a09ab650a818764ebe0d6e1224ca51f17391b8d25d7125a8bf73678ae2f98bc097c0529eefc33db48c520ba7bebf1,1225095,154,02/27/2022 02:00:00 AM,2,PARKED,,KIA,SORENTO,IL,2018,UNKNOWN,PASSENGER,PERSONAL,UNKNOWN,PARKED,0
1290599,bf243f1dd5be153259fcfc85f2ce4616ec60016abfe6dd856b87c1a3aa353638711a8236ea2971836a7221832831344d5a6b68663cba1f75d04f3882c15ed21f,1225534,206,02/23/2022 05:15:00 PM,1,DRIVER,1,DODGE,JOURNEY,IL,2014,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,SW,STRAIGHT AHEAD,2
1290600,bf243f1dd5be153259fcfc85f2ce4616ec60016abfe6dd856b87c1a3aa353638711a8236ea2971836a7221832831344d5a6b68663cba1f75d04f3882c15ed21f,1225535,206,02/23/2022 05:15:00 PM,2,DRIVER,,JEEP,COMMANDER,IL,2007,UNKNOWN,SPORT UTILITY VEHICLE (SUV),PERSONAL,NE,TURNING LEFT,1
1290660,3602c78f38a5fbf5d84acd0aa70ca6e095c832617c734fb98b31e9b1bf389bb2fa64d15ac42f3def97f32137f71d9931b1ca97edb0a2a90476ab7389928cc4c3,1225602,9,02/24/2022 05:30:00 PM,1,DRIVER,1,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,PASSENGER,RIDESHARE SERVICE,N,UNKNOWN/NA,2
1290661,3602c78f38a5fbf5d84acd0aa70ca6e095c832617c734fb98b31e9b1bf389bb2fa64d15ac42f3def97f32137f71d9931b1ca97edb0a2a90476ab7389928cc4c3,1225609,9,02/24/2022 05:30:00 PM,2,DRIVER,,BMW,OTHER (EXPLAIN IN NARRATIVE),IL,,UNKNOWN,PASSENGER,PERSONAL,N,STRAIGHT AHEAD,1
1290861,5ff78f002e72d77fe4962af2b2d5c093ec71c1127ee1100ed135290b352edf3206ccb1cedab5c078f6289152850cb1ab7433a9de8beb70a544737026eecc638b,1225794,304,03/01/2022 08:58:00 PM,1,DRIVER,2,HONDA,ACCORD,IL,2003,UNKNOWN,PASSENGER,PERSONAL,E,STRAIGHT AHEAD,3
1291240,d16d373651511a42afe18c88cf52b1c05deef0b2dcc01be9ce6bf552ec4e3b642031e32bcd35ffc391e9546b0a6d992e1f8779f7dadcfe70109e2a5a029d81c7,1226145,499,03/02/2022 03:37:00 PM,1,DRIVER,2,FORD,EXPLORER,IL,2016,NONE,PASSENGER,PERSONAL,S,LEAVING TRAFFIC LANE TO PARK,3
1291241,d16d373651511a42afe18c88cf52b1c05deef0b2dcc01be9ce6bf552ec4e3b642031e32bcd35ffc391e9546b0a6d992e1f8779f7dadcfe70109e2a5a029d81c7,1226150,499,03/02/2022 03:37:00 PM,2,DRIVER,,"PREVOST CAR / BUS (SAINTE CLAIRE, QUEBEC)","PREVOST CAR, (""PREVOST BUS;"" SAINTE CLAIRE, QUEBEC",IL,2016,NONE,BUS OVER 15 PASS.,CTA,S,MERGING,1
1291602,f0e9753e6b3bc4cb7cf4fcdd60a3a6f79de6290829467ed02980cfcf8769c2c33f36e7e7728476dff651141a7e8bddac3cdddd4d012e3ade890761ba3b8c3faf,1226497,48,03/03/2022 03:05:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,N,UNKNOWN/NA,1
1291603,f0e9753e6b3bc4cb7cf4fcdd60a3a6f79de6290829467ed02980cfcf8769c2c33f36e7e7728476dff651141a7e8bddac3cdddd4d012e3ade890761ba3b8c3faf,1226502,48,03/03/2022 03:05:00 AM,2,PARKED,,MITSUBISHI,ECLIPSE,IL,2020,NONE,PASSENGER,PERSONAL,N,PARKED,0
1292382,1e98124971c2152c5ec9ef11f13aaa9bda5523d31abe20b448ac9a75089a04b812655b73f77404d21e328679a102773a670554fb3668e7f52cddba682e4d2dab,1227249,30,03/04/2022 04:25:00 PM,1,DRIVER,,HYUNDAI,ACCENT,IL,2017,UNKNOWN,PASSENGER,PERSONAL,NE,STRAIGHT AHEAD,1
1292383,1e98124971c2152c5ec9ef11f13aaa9bda5523d31abe20b448ac9a75089a04b812655b73f77404d21e328679a102773a670554fb3668e7f52cddba682e4d2dab,1227255,30,03/04/2022 04:25:00 PM,2,DRIVER,1,FORD,FUSION,IL,1999,UNKNOWN,PASSENGER,PERSONAL,NE,STRAIGHT AHEAD,2
1292384,1e98124971c2152c5ec9ef11f13aaa9bda5523d31abe20b448ac9a75089a04b812655b73f77404d21e328679a102773a670554fb3668e7f52cddba682e4d2dab,1227259,30,03/04/2022 04:25:00 PM,3,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,NE,UNKNOWN/NA,1
1292756,e79d8f079064d8f194e670d718168e9aad8bd46c44dc3e3a6b9edee6b54f5fad42bff4495132554d57293a5e01d67b5ab16ae24d5536ba2230484aac0a50f4bf,1227610,168,03/05/2022 01:30:00 AM,1,DRIVER,,UNKNOWN,OTHER (EXPLAIN IN NARRATIVE),,,UNKNOWN,UNKNOWN/NA,UNKNOWN/NA,UNKNOWN,UNKNOWN/NA,1
1292757,e79d8f079064d8f194e670d718168e9aad8bd46c44dc3e3a6b9edee6b54f5fad42bff4495132554d57293a5e01d67b5ab16ae24d5536ba2230484aac0a50f4bf,1227615,168,03/05/2022 01:30:00 AM,2,PARKED,,TOYOTA,CAMRY,IL,2022,NONE,PASSENGER,PERSONAL,UNKNOWN,PARKED,0
